Temperature ,Apparent Temperature,Humidity,Wind Speed ,Wind Bearing ,Visibility ,Pressure ,Precip Type
27.77777778,27.18333333,0.35,16.1,280,9.982,1016.4,0
3.866666667,-1.355555556,0.7,29.3986,160,9.982,1016.19,0
22.77777778,22.77777778,0.37,14.49,190,9.982,1008.7,0
-2.911111111,-8.877777778,0.99,19.9157,350,1.9159,1028.26,1
25.91111111,25.91111111,0.43,19.7225,325,10.3523,1006.99,0
8.938888889,7.188888889,0.7,11.0607,10,11.2056,1032.91,0
15.46666667,15.46666667,0.65,20.2699,273,15.8263,1011.31,0
-1.205555556,-8.416666667,0.64,33.8422,149,16.1,1024.44,1
13.05,13.05,0.94,5.9087,342,14.9569,1021.93,0
3.794444444,1.061111111,1.0,10.787,139,4.8783,1005.68,0
8.816666667,7.127777778,0.58,10.5777,30,9.982,1016.7,0
20.92777778,20.92777778,0.36,16.6313,311,15.8263,1014.66,0
19.58333333,19.58333333,0.66,4.9588,147,14.9569,1010.07,0
23.50555556,23.50555556,0.64,10.4006,127,9.982,1018.68,0
2.011111111,-1.038888889,0.92,10.6099,226,14.9569,1033.18,0
5.7,5.7,0.89,3.9928,300,14.9569,1017.99,0
22.93333333,22.93333333,0.48,7.728,269,11.27,1012.65,0
10.93888889,10.93888889,0.89,3.0751,356,9.7888,1016.45,0
1.711111111,-2.122222222,0.77,14.0875,1,15.8263,1012.65,0
-0.411111111,-2.95,0.9,7.245,121,6.9391,1023.62,1
27.57222222,26.73888889,0.29,11.0929,101,10.3684,1018.15,0
5.994444444,3.155555556,0.67,13.9426,159,9.8049,1025.09,0
15.07222222,15.07222222,0.67,21.7994,159,9.982,1021.81,0
26.06111111,26.06111111,0.31,11.6081,152,9.982,1005.91,0
3.727777778,0.488888889,0.9,13.2986,359,9.982,1013.9,0
4.255555556,4.255555556,0.93,2.6082,95,4.9588,1009.58,0
19.86111111,19.86111111,0.84,15.8102,301,15.8263,1014.2,0
8.955555556,4.85,0.65,35.6454,310,11.27,1023.4,0
16.53333333,16.53333333,0.93,3.1878,318,15.8263,1016.75,0
27.77777778,26.85,0.28,3.22,310,9.982,1024.7,0
-1.572222222,-5.444444444,0.95,11.0124,252,3.4293,1018.31,1
6.022222222,4.438888889,1.0,7.6636,118,3.3005,1022.0,0
6.088888889,1.011111111,0.76,36.3216,189,10.3523,1000.04,0
3.888888889,2.888888889,0.82,4.8783,234,9.9015,1021.78,0
17.71111111,17.71111111,0.7,12.7029,350,11.2056,1021.25,0
8.555555556,8.555555556,0.85,2.254,344,9.3541,1024.39,0
0.555555556,-4.65,0.82,20.93,330,16.1,1005.1,0
-1.061111111,-4.727777778,0.93,10.626,232,3.8962,1017.29,1
7.933333333,5.777777778,0.95,12.3004,24,9.1609,1007.2,0
10.56666667,10.56666667,0.86,6.44,290,11.9784,1023.05,0
17.17777778,17.17777778,0.84,6.5849,356,15.8263,1019.69,0
23.26111111,23.26111111,0.69,13.5079,51,16.0517,1016.95,0
20.0,20.0,0.28,11.27,40,9.982,1020.9,0
12.87777778,12.87777778,0.81,6.7137,118,9.7566,1023.25,0
19.36666667,19.36666667,0.93,3.22,10,14.9086,1012.7,0
18.77222222,18.77222222,0.91,3.0751,217,7.2128,1004.82,0
5.216666667,3.85,0.68,6.4239,348,16.1,1027.46,0
12.17222222,12.17222222,0.72,10.1591,231,11.1251,1014.18,0
13.87222222,13.87222222,0.93,0.0,0,6.2951,1019.3,0
11.06666667,11.06666667,0.77,1.7388,171,6.118,1024.71,0
11.08333333,11.08333333,0.66,9.4346,43,11.2056,1008.64,0
9.05,4.961111111,0.66,35.8386,291,11.4471,1015.24,0
26.97777778,28.02222222,0.6,9.5473,159,15.1179,1016.42,0
30.78888889,31.39444444,0.45,19.5454,331,15.3111,1014.35,0
19.1,19.1,0.67,12.6224,150,9.982,1020.66,0
32.22222222,32.03888889,0.37,15.5848,143,15.5526,1011.63,0
20.79444444,20.79444444,0.74,8.0983,0,9.9015,1021.23,0
16.05555556,16.05555556,0.48,3.1073,103,11.3988,1015.83,0
7.8,5.883333333,1.0,10.7065,159,5.9248,1005.7,0
0.877777778,-2.15,0.93,9.6278,179,9.0804,1020.03,0
20.34444444,20.34444444,0.68,14.329,329,15.8263,1015.17,0
12.72222222,12.72222222,0.96,14.6349,4,7.8729,1015.25,0
1.755555556,-1.444444444,0.69,11.0446,141,15.8263,1023.92,0
8.805555556,6.188888889,0.99,17.1948,320,6.118,992.89,0
16.01666667,16.01666667,0.87,12.1716,282,9.982,1019.43,0
21.20555556,21.20555556,0.83,3.1878,28,15.5526,1018.21,0
16.26111111,16.26111111,0.92,16.8084,283,6.8425,1013.85,0
0.033333333,-3.355555556,0.9,10.3845,150,14.8764,992.73,0
-2.2,-2.2,1.0,1.4007,358,4.025,1018.82,1
23.06111111,23.06111111,0.8,13.7816,261,10.0464,1014.44,0
3.888888889,-0.433333333,0.64,20.93,140,9.982,1012.2,0
17.3,17.3,0.81,4.3309,120,15.3111,1013.71,0
17.05,17.05,0.44,7.9534,302,16.1,1014.5,0
4.983333333,4.983333333,0.93,1.449,219,4.5885,1021.14,0
23.98333333,23.98333333,0.73,1.0143,146,11.27,1008.46,0
-4.7,-4.7,0.82,3.3488,302,7.7441,1038.59,1
6.088888889,6.088888889,0.8,1.0787,210,10.948,1024.39,0
0.938888889,-2.261111111,0.84,10.3362,139,11.753,1023.18,0
6.105555556,2.094444444,0.77,23.5543,151,14.9569,1003.38,0
0.555555556,-1.538888889,0.92,6.44,320,4.025,1034.0,0
14.86111111,14.86111111,0.47,2.4794,296,11.4471,992.17,0
-4.255555556,-7.094444444,0.96,6.44,250,2.9302,1027.4,1
23.85,23.85,0.74,13.9587,141,9.982,1013.78,0
17.16111111,17.16111111,0.81,3.7835,158,11.3988,1008.81,0
3.916666667,2.522222222,0.9,5.9087,342,14.9569,1025.24,0
11.27222222,11.27222222,0.95,6.1663,50,2.3023,1025.02,0
0.155555556,-3.35,0.92,10.9641,28,4.9427,1021.25,0
5.555555556,4.238888889,0.93,6.44,170,8.05,1023.5,0
6.494444444,3.272222222,0.75,17.5007,170,8.4203,1015.59,0
15.0,15.0,0.9,3.4132,263,15.3111,1008.74,0
11.66666667,11.66666667,0.86,3.22,340,16.1,1022.9,0
4.816666667,1.672222222,1.0,14.1519,30,4.025,1008.56,0
-1.111111111,-6.761111111,0.88,20.93,160,6.118,1020.8,1
8.888888889,6.45,0.84,15.8907,139,10.3523,1011.25,0
4.938888889,-0.505555556,0.75,36.1767,9,11.27,1009.59,0
26.96666667,26.9,0.41,19.2234,244,15.5526,1011.49,0
-8.888888889,-8.888888889,0.61,3.22,140,9.982,1028.6,1
11.94444444,11.94444444,0.75,7.0679,148,8.7101,1028.92,0
24.85555556,24.85555556,0.7,16.7601,118,16.1,1017.63,0
17.63333333,17.63333333,0.71,10.7387,110,9.982,1015.76,0
9.361111111,6.888888889,0.63,17.1304,150,11.8013,1018.31,0
16.95555556,16.95555556,0.79,9.6922,78,15.0052,1017.13,0
1.733333333,-0.955555556,1.0,8.9677,320,9.8049,1016.44,0
15.00555556,15.00555556,0.93,3.22,320,15.8263,1018.64,0
17.88888889,17.88888889,0.7,8.5813,281,11.4471,1019.0,0
1.088888889,-2.844444444,1.0,13.8621,162,0.322,1036.07,0
23.75,23.75,0.5,25.3736,329,10.0464,1018.14,0
27.22222222,27.43888889,0.47,4.83,110,11.27,1013.6,0
22.26666667,22.26666667,0.46,11.4954,306,11.2056,1017.71,0
0.111111111,-6.005555556,0.83,27.2251,31,14.9569,1012.47,0
13.35555556,13.35555556,0.86,2.6404,266,16.1,1017.74,0
9.283333333,7.222222222,0.78,13.685,310,15.8263,1010.83,0
13.93888889,13.93888889,0.68,6.44,130,16.1,1020.88,0
11.98888889,11.98888889,0.89,4.1699,294,14.0231,1018.41,0
19.85,19.85,0.68,16.0839,169,14.3612,1020.99,0
12.62222222,12.62222222,0.96,3.22,0,16.1,1024.32,0
20.17777778,20.17777778,0.83,4.347,2,15.8263,1018.26,0
14.06111111,14.06111111,0.63,21.9443,295,15.5526,1007.15,0
2.288888889,-2.333333333,0.84,19.9962,8,10.7226,1023.6,0
15.63333333,15.63333333,0.92,13.4596,326,14.7637,1013.79,0
19.89444444,19.89444444,0.74,21.7833,138,9.982,1010.49,0
20.42222222,20.42222222,1.0,6.44,20,9.982,1012.5,0
18.98888889,18.98888889,0.83,3.1556,131,14.168,1012.1,0
0.566666667,-2.8,0.92,10.7226,45,6.5849,1009.76,0
3.933333333,-1.072222222,0.82,27.3378,21,15.8263,1030.3,0
14.35555556,14.35555556,0.73,2.8014,108,15.8263,1013.47,0
17.77777778,17.77777778,0.87,3.22,260,16.1,1021.3,0
16.93333333,16.93333333,0.61,5.3452,141,10.5777,1015.61,0
-0.522222222,-0.522222222,0.91,1.5778,159,2.6082,1033.24,1
18.75555556,18.75555556,0.85,10.7226,340,14.7959,1009.38,0
8.177777778,5.111111111,0.84,19.7708,139,9.5956,1019.79,0
-13.88888889,-13.88888889,0.83,3.22,0,1.449,1034.1,1
22.35,22.35,0.58,12.2038,3,15.5526,1009.18,0
5.216666667,2.116666667,0.86,14.49,311,11.0768,991.65,0
2.211111111,-1.35,0.58,13.2181,352,11.1251,1026.89,0
7.244444444,4.427777778,0.73,15.778,271,9.982,1028.81,0
7.311111111,3.0,0.91,31.0569,320,7.2128,1002.4,0
3.961111111,1.661111111,0.92,9.016,159,6.8425,1019.4,0
32.12777778,30.79444444,0.28,7.9856,245,16.1,1014.93,0
3.838888889,0.683333333,0.93,12.9766,9,6.4078,1021.56,0
7.316666667,4.366666667,0.85,16.9372,21,10.2557,1015.29,0
8.194444444,6.216666667,0.89,11.5598,168,11.5759,1016.66,0
1.272222222,-1.661111111,0.73,9.5473,62,9.982,1012.35,0
2.055555556,-0.411111111,0.92,8.3559,120,3.22,1025.51,0
2.755555556,2.755555556,0.96,3.1717,322,1.449,1028.25,0
1.183333333,-1.2,0.78,7.567,187,4.8461,1034.72,0
6.183333333,3.888888889,0.93,10.9802,201,9.982,1023.99,0
6.538888889,3.4,0.69,16.905,29,14.9569,1026.07,0
1.111111111,-1.427777778,0.75,8.05,230,11.27,1027.8,0
10.55555556,10.55555556,0.77,11.27,140,16.1,1018.3,0
-8.911111111,-15.60555556,0.73,15.939,131,15.1823,1009.67,1
7.777777778,7.777777778,0.93,0.0,0,4.508,1009.3,0
-2.5,-2.5,0.92,3.703,247,5.8765,1027.11,1
3.155555556,3.155555556,0.63,3.2039,281,15.7297,1027.43,0
16.17777778,16.17777778,0.92,12.4775,319,4.991,1012.21,0
17.77777778,17.77777778,0.46,3.3488,148,11.2056,1023.7,0
29.99444444,32.50555556,0.58,12.6224,180,9.982,1012.77,0
22.37777778,22.37777778,0.72,11.2056,351,9.982,1012.75,0
16.46111111,16.46111111,0.93,3.22,250,15.8263,1021.7,0
0.066666667,0.066666667,0.87,2.9946,331,8.2271,1027.91,0
25.92222222,25.92222222,0.36,9.4185,287,10.3684,1015.11,0
15.02222222,15.02222222,0.93,3.0751,300,5.9248,1014.61,0
12.22222222,12.22222222,0.86,8.05,160,11.27,1022.4,0
22.32777778,22.32777778,0.42,10.948,311,10.3684,1013.91,0
-2.911111111,-7.733333333,0.91,13.8138,330,1.449,1027.77,1
6.044444444,3.638888889,0.94,11.4471,276,3.2522,1016.9,0
7.15,5.105555556,0.89,10.7387,202,14.7637,1020.29,0
25.91111111,25.91111111,0.48,15.2467,129,15.5526,1014.85,0
-2.261111111,-8.577777778,0.75,23.4094,352,15.0052,1013.04,1
-0.5,-0.5,0.92,3.0429,169,14.9569,1011.23,1
14.42222222,14.42222222,0.73,3.0268,193,15.8263,1014.29,0
7.433333333,6.716666667,0.95,5.4096,290,14.168,1019.43,0
2.222222222,-1.188888889,0.86,12.4936,10,3.9767,1032.94,0
28.63888889,29.34444444,0.51,21.1232,310,10.2557,1012.11,0
10.4,10.4,0.74,11.2539,161,9.982,1022.81,2
3.027777778,3.027777778,0.99,0.8855,320,0.161,1018.8,0
25.90555556,25.90555556,0.35,17.066,338,9.982,1017.68,0
15.51111111,15.51111111,0.92,14.329,301,15.8263,1009.52,0
9.361111111,8.638888889,0.61,6.4078,6,15.8263,1023.08,0
4.883333333,2.038888889,0.87,12.5258,141,9.6117,1013.77,0
0.994444444,-3.322222222,0.85,15.8746,251,10.9802,1005.08,0
7.777777778,7.777777778,0.4,3.22,140,7.084,1036.1,0
17.52777778,17.52777778,0.82,10.7065,140,15.8263,1010.84,0
11.64444444,11.64444444,0.77,14.007,148,14.9086,1021.18,0
3.844444444,0.477777778,0.89,14.168,339,6.1985,993.5,0
5.0,3.138888889,0.86,8.05,280,9.982,1029.5,0
1.016666667,-1.466666667,0.79,7.8085,41,4.5885,1015.27,0
6.044444444,6.044444444,0.93,3.3488,162,1.2236,1017.71,0
10.11666667,10.11666667,0.77,9.8371,41,7.2128,1015.97,0
11.43888889,11.43888889,0.78,6.2468,323,15.8263,1017.36,0
-7.15,-13.05,0.88,14.3129,279,4.1699,1002.45,1
19.98888889,19.98888889,0.87,3.3005,176,10.7226,1009.06,0
5.883333333,2.611111111,0.71,16.6796,148,9.982,1018.2,0
29.8,29.66111111,0.42,2.1252,308,10.3523,1014.87,0
30.0,29.67222222,0.4,15.8263,149,9.982,1020.69,0
13.68888889,13.68888889,0.55,16.4381,322,11.3988,1016.5,0
22.82222222,22.82222222,0.32,14.2968,294,16.1,1011.41,0
17.77777778,17.77777778,0.37,17.3558,299,16.1,1013.09,0
-3.822222222,-7.127777778,0.85,7.7924,21,6.0214,1032.47,1
3.194444444,-0.288888889,0.84,14.007,7,14.9569,1023.09,0
12.77777778,12.77777778,0.96,16.8567,18,9.982,1009.31,0
29.72777778,29.61666667,0.42,15.9712,338,15.8263,1015.02,0
11.46111111,11.46111111,0.7,12.558,146,14.9569,1019.06,0
-7.777777778,-13.41666667,0.79,12.7673,181,8.9033,1026.43,1
7.777777778,7.777777778,0.89,3.8318,3,9.0965,1021.95,0
18.75555556,18.75555556,0.93,7.9695,320,15.6009,1011.32,0
2.755555556,2.755555556,0.94,3.864,215,7.5348,1018.88,0
5.755555556,2.894444444,0.86,13.7333,191,8.1305,1016.04,0
15.29444444,15.29444444,0.82,2.6565,248,14.168,1014.95,0
22.84444444,22.84444444,0.63,15.8585,295,13.6528,1015.13,0
1.088888889,-2.577777778,0.92,12.5419,21,6.3434,1026.62,0
2.733333333,-0.277777778,0.82,11.0768,11,9.982,1011.34,0
8.844444444,8.1,0.89,6.2146,212,16.1,1014.69,0
6.322222222,6.322222222,0.93,3.2039,319,1.2558,1023.36,0
13.42777778,13.42777778,0.96,3.1556,232,14.3934,1010.99,0
25.95555556,25.95555556,0.3,12.8156,29,16.1,1014.07,0
6.127777778,6.127777778,0.94,1.8032,257,13.7816,1021.14,0
2.916666667,0.044444444,0.85,10.6099,181,11.753,1019.19,0
2.2,-2.544444444,0.8,20.7368,310,9.982,1020.67,0
18.15,18.15,0.78,3.1556,188,16.1,1011.66,0
-5.483333333,-5.483333333,0.96,4.4436,188,1.3846,1012.58,1
22.57777778,22.57777778,0.44,25.7922,319,10.4006,1019.81,0
10.52777778,10.52777778,0.73,12.8961,177,10.5777,1019.0,0
-0.305555556,-7.727777778,0.79,39.3323,18,6.8425,1012.72,1
8.416666667,6.572222222,0.95,11.0446,181,14.9086,1018.86,0
19.77222222,19.77222222,0.65,23.8441,19,14.9569,1016.15,0
8.85,8.133333333,0.93,6.1019,169,1.9803,1021.08,0
10.0,5.977777778,0.61,40.25,300,11.27,1006.7,0
9.844444444,8.305555556,1.0,10.948,349,2.5921,1013.04,0
2.427777778,2.427777778,0.91,3.703,147,5.6672,1019.37,0
8.427777778,7.555555556,0.93,6.4239,342,15.1823,1020.95,0
8.955555556,7.261111111,0.71,10.7548,352,14.9086,1002.22,0
8.633333333,8.633333333,0.83,1.9964,220,0.0,1020.49,2
14.92777778,14.92777778,0.96,40.3144,231,3.1395,1007.6,0
-6.111111111,-12.17222222,0.74,16.1,150,8.05,1017.1,1
28.02777778,27.46666667,0.37,2.5921,61,10.3523,1011.96,0
20.0,20.0,0.78,4.83,330,8.05,1017.5,0
22.77777778,22.77777778,0.53,14.49,210,11.2056,1009.0,0
12.89444444,12.89444444,0.76,9.7244,222,11.2056,1023.15,0
23.82222222,23.82222222,0.41,3.7835,345,9.982,1014.57,0
11.89444444,11.89444444,0.67,9.821,126,14.9569,1024.01,0
19.26111111,19.26111111,0.74,14.007,351,15.7297,1006.85,0
13.13888889,13.13888889,0.79,5.7155,291,9.982,1019.78,0
24.92777778,24.92777778,0.62,14.4578,329,9.982,1013.66,0
14.44444444,14.44444444,0.8,2.9785,78,16.1,1020.32,0
7.755555556,7.755555556,0.85,2.6565,82,9.3702,1025.01,0
9.95,7.594444444,0.42,17.3558,234,9.982,1007.59,0
16.03888889,16.03888889,0.56,12.3326,139,9.982,1015.65,0
7.244444444,5.505555556,0.93,9.2575,281,9.6761,1004.35,0
27.79444444,26.65555556,0.22,12.5902,328,9.982,1012.28,0
12.59444444,12.59444444,0.86,7.2128,169,14.9569,1014.79,0
17.11111111,17.11111111,0.84,3.0268,157,14.9569,1006.47,0
5.366666667,4.238888889,0.72,5.7638,103,14.9569,1024.11,0
22.77777778,22.77777778,0.32,8.4203,218,9.982,1022.98,0
-1.094444444,-4.866666667,0.92,11.0285,179,0.161,1029.41,1
11.60555556,11.60555556,0.81,3.3649,320,15.8263,1027.01,0
7.022222222,6.444444444,0.86,4.8622,328,5.1359,1024.87,0
3.822222222,0.555555556,0.93,13.5884,162,1.8998,1000.44,0
13.84444444,13.84444444,0.72,8.1949,100,15.8263,1015.39,0
23.93333333,23.93333333,0.45,19.6259,350,11.2056,1013.92,0
-5.066666667,-5.066666667,0.85,3.22,270,9.9015,1025.58,1
3.911111111,3.911111111,1.0,1.7549,113,0.322,1025.31,0
11.10555556,11.10555556,0.83,11.0446,329,16.1,1014.99,0
5.255555556,5.255555556,0.93,3.6064,275,14.9569,1020.35,0
21.96666667,21.96666667,0.68,13.3308,182,15.7297,1012.71,0
8.883333333,6.683333333,0.89,14.0392,150,15.8263,1012.31,0
7.777777778,3.438888889,0.63,33.4397,290,9.982,1022.45,0
6.205555556,2.094444444,0.64,24.8584,20,10.0464,1036.54,0
15.0,15.0,0.55,23.3289,31,15.8263,1025.77,0
13.66666667,13.66666667,0.83,3.3327,43,11.9784,1022.43,0
5.0,0.016666667,0.69,30.6222,19,16.1,1019.05,0
7.777777778,7.777777778,0.96,4.6207,0,3.2844,1023.71,0
2.711111111,-0.655555556,0.82,12.7834,111,6.5688,1008.26,0
7.433333333,7.433333333,0.93,4.2343,229,9.7888,1018.08,0
20.0,20.0,0.68,6.44,330,16.1,1014.8,0
2.994444444,0.094444444,0.6,10.8031,193,9.982,1035.38,0
3.888888889,-1.433333333,0.57,30.59,300,11.27,1014.5,0
11.87777778,11.87777778,0.88,10.2396,245,15.0052,1018.66,0
4.422222222,2.983333333,0.92,6.2629,147,4.1699,1015.81,0
32.2,33.47777778,0.45,14.3451,209,16.1,1008.49,0
5.005555556,2.583333333,0.76,10.465,130,9.982,1027.9,0
-0.544444444,-4.833333333,0.93,13.8138,224,6.9874,1006.7,1
15.55555556,15.55555556,0.72,3.22,310,16.1,1023.1,0
22.74444444,22.74444444,0.53,9.7727,130,10.0303,1011.86,0
22.68888889,22.68888889,0.62,5.0071,320,9.982,1018.47,0
13.92777778,13.92777778,0.33,34.4862,303,10.3523,1013.01,0
15.18333333,15.18333333,0.5,5.3774,354,15.8263,1023.5,0
18.81666667,18.81666667,0.55,14.4578,51,16.1,1018.32,0
0.033333333,0.033333333,0.72,3.703,122,10.5133,1028.68,0
22.31111111,22.31111111,0.39,14.0231,0,16.1,1012.24,0
10.02222222,10.02222222,0.66,10.8514,81,15.8263,1020.42,0
2.111111111,-1.644444444,0.7,14.1519,159,9.982,1016.03,0
13.81666667,13.81666667,0.9,4.7495,160,15.6492,1006.99,0
11.04444444,11.04444444,1.0,4.7656,227,2.4955,1011.37,0
-3.75,-6.983333333,1.0,7.6153,131,1.4168,1034.88,1
1.088888889,-0.288888889,0.75,4.8944,113,14.9086,1029.78,0
7.294444444,3.661111111,0.59,23.0713,161,9.982,1019.98,0
4.966666667,2.95,0.36,8.6296,57,10.3684,1019.89,0
-2.266666667,-8.155555556,0.75,20.4792,0,15.8746,1013.22,1
11.16111111,11.16111111,0.77,11.0768,191,7.084,0.0,0
13.86111111,13.86111111,0.83,2.898,212,15.8263,1017.35,0
6.6,3.088888889,0.93,20.1089,348,12.0428,1023.69,0
17.6,17.6,0.71,9.016,19,9.982,1023.95,0
12.23888889,12.23888889,0.74,7.7441,13,10.0464,1022.08,0
0.6,-1.533333333,0.92,6.5849,263,4.6207,1024.61,0
0.533333333,-3.583333333,1.0,14.1841,11,1.4329,1031.85,0
3.738888889,0.538888889,0.77,13.1215,151,9.982,1018.45,0
7.733333333,6.761111111,0.93,6.4239,89,3.0107,1025.11,0
20.0,20.0,0.63,11.27,100,11.27,1014.9,0
2.777777778,0.527777778,0.96,8.05,340,4.025,0.0,0
21.11111111,21.11111111,0.41,17.388,309,9.982,1021.25,0
6.116666667,3.472222222,0.76,12.8639,199,9.982,1024.99,0
27.67222222,27.7,0.45,1.8998,18,10.3523,1012.75,0
25.60555556,25.60555556,0.59,12.3004,322,11.4471,1009.48,0
-0.383333333,-0.383333333,0.99,3.4293,75,0.7567,1009.18,1
29.95555556,29.65555556,0.4,20.1894,40,11.27,1018.38,0
17.27222222,17.27222222,0.72,15.0696,244,9.982,995.84,0
32.82222222,30.85,0.21,15.5526,239,9.982,1007.75,0
25.38888889,25.38888889,0.48,7.2289,149,10.3523,1019.04,0
24.8,24.8,0.4,9.7244,19,10.2557,1013.95,0
29.37777778,30.01666667,0.49,7.6797,49,15.5526,1008.28,0
15.92222222,15.92222222,0.42,15.9068,28,10.3684,1018.43,0
27.2,27.24444444,0.44,17.2753,11,16.1,1020.68,0
9.861111111,8.3,0.8,11.109,141,16.1,1013.2,0
-1.5,-5.327777778,0.96,10.8997,193,1.3524,1034.92,1
-0.022222222,-0.022222222,0.85,1.3685,19,6.118,1018.71,1
-0.672222222,-7.855555556,0.69,35.3073,150,14.9569,1020.4,1
15.0,15.0,0.36,25.76,140,9.982,1015.5,0
3.716666667,1.205555556,0.89,9.7244,146,5.7155,1019.39,0
15.09444444,15.09444444,0.92,3.22,210,15.8263,1016.21,0
-2.766666667,-2.766666667,0.92,2.9141,38,7.3577,1022.53,1
19.30555556,19.30555556,0.93,6.3595,339,16.1,1022.16,0
8.772222222,7.227777778,0.9,9.7566,129,4.9105,1020.1,0
7.288888889,5.211111111,0.72,11.0607,289,14.9086,1020.79,0
17.17222222,17.17222222,0.73,15.9873,118,9.9015,1012.5,0
4.883333333,1.75,0.94,14.2163,171,2.9785,1036.38,0
18.84444444,18.84444444,0.66,10.948,149,15.8263,1008.43,0
8.355555556,5.977777778,0.83,14.4578,171,15.8263,1008.76,0
-2.983333333,-2.983333333,0.85,0.2898,310,9.7083,1022.6,1
1.483333333,-0.522222222,0.9,6.601,268,4.7656,1032.57,0
2.811111111,2.811111111,0.92,0.1449,310,6.7781,1025.83,0
4.922222222,3.461111111,0.8,6.5688,189,14.7959,1010.49,0
12.09444444,12.09444444,0.68,14.4417,338,9.982,1016.69,2
11.63888889,11.63888889,0.8,15.2628,106,9.7888,1009.72,0
12.22222222,12.22222222,0.35,7.8246,358,9.982,1027.71,0
13.77222222,13.77222222,0.9,3.22,140,9.982,1015.2,0
18.28888889,18.28888889,0.97,3.3488,351,11.9784,1015.71,0
14.44444444,14.44444444,0.77,6.44,270,16.1,1015.8,0
31.11111111,29.59444444,0.27,10.9963,20,16.1,1018.64,0
7.872222222,7.872222222,0.89,3.0107,256,11.27,1020.3,0
7.888888889,4.822222222,0.37,19.159,315,10.3523,1010.94,0
7.05,2.655555556,0.46,31.1535,51,10.3523,1008.91,0
14.7,14.7,0.88,5.8604,159,14.9569,1015.68,0
22.22222222,22.22222222,0.46,7.406,290,10.3684,1014.64,0
22.24444444,22.24444444,0.46,2.8497,85,16.1,1025.5,0
16.05,16.05,0.96,3.0751,20,15.8263,1016.61,0
9.938888889,6.988888889,1.0,23.5865,242,3.2039,991.51,0
13.7,13.7,0.57,10.3845,110,15.5526,1025.91,0
10.02777778,10.02777778,0.72,26.565,158,9.982,1014.4,0
22.25555556,22.25555556,0.37,12.6707,154,10.3523,1022.74,0
18.84444444,18.84444444,0.56,12.9766,339,9.982,1015.65,0
16.43888889,16.43888889,0.61,3.2039,130,15.8263,1012.36,0
12.13333333,12.13333333,0.73,6.2468,151,15.8263,1024.24,0
3.194444444,1.477777778,0.89,6.5527,202,5.9731,1014.56,0
-1.072222222,-4.555555556,1.0,9.9176,161,1.6261,1031.92,1
17.86111111,17.86111111,0.57,20.93,8,11.1573,1016.76,2
3.844444444,2.433333333,0.96,5.9409,336,3.1556,1019.84,0
14.79444444,14.79444444,0.75,6.2629,114,15.1823,1018.31,0
-5.577777778,-12.98333333,0.74,24.5364,149,16.0517,1027.62,1
5.044444444,3.672222222,0.79,6.3595,323,15.1501,1027.43,0
22.26666667,22.26666667,0.57,19.3844,323,11.4471,1014.56,0
7.1,7.1,0.99,3.8157,348,4.1377,1023.36,0
22.67222222,22.67222222,0.41,25.7922,311,10.3523,1018.11,0
-2.805555556,-8.977777778,0.68,21.3808,11,16.1,1013.78,1
13.86111111,13.86111111,0.9,15.8424,160,11.1251,991.2,0
2.666666667,-2.444444444,0.96,24.794,281,4.1216,1001.95,0
21.06666667,21.06666667,0.79,10.948,140,16.1,1009.58,0
3.2,0.3,0.96,10.9963,272,1.932,1010.84,0
0.994444444,0.994444444,0.85,3.1556,34,4.3631,1025.49,0
11.18333333,11.18333333,0.8,20.4953,171,15.8263,1007.31,0
-1.755555556,-6.361111111,0.92,14.007,330,3.9284,1015.34,1
17.34444444,17.34444444,0.81,8.8711,188,14.0875,1013.93,0
10.63333333,10.63333333,0.95,0.9821,99,0.0,1019.32,0
22.22222222,22.22222222,0.35,26.7743,320,16.1,1014.95,0
5.066666667,2.983333333,0.64,8.9838,349,15.5526,1023.31,0
13.93888889,13.93888889,0.6,3.2361,294,9.982,1025.1,0
-2.333333333,-4.966666667,0.88,6.6654,300,9.7566,1018.09,1
11.03888889,11.03888889,0.93,11.0607,19,3.6547,1020.88,0
10.27777778,10.27777778,0.92,6.1663,332,14.7154,1014.94,0
3.955555556,0.883333333,0.62,12.6546,270,9.982,1032.67,0
7.222222222,7.222222222,0.63,3.22,330,16.1,1022.5,0
22.06666667,22.06666667,0.66,5.8443,6,15.8263,1006.33,0
23.93888889,23.93888889,0.62,15.1501,162,9.982,1005.69,0
11.77777778,11.77777778,0.82,11.0768,17,9.982,1019.3,0
-0.022222222,-0.022222222,0.82,4.6368,196,7.8407,1027.97,1
7.027777778,4.033333333,0.89,16.6957,150,8.2593,1024.14,0
22.22222222,22.22222222,0.53,8.05,150,9.982,1016.7,0
10.0,7.988888889,0.83,14.49,40,9.982,1022.3,0
-0.444444444,-0.444444444,0.96,2.1252,47,1.1109,1027.2,1
10.15,10.15,0.83,10.9158,330,11.0768,1017.98,0
11.06666667,11.06666667,1.0,9.66,32,1.8515,1015.82,0
2.872222222,2.872222222,0.89,2.7531,136,4.3953,1026.71,0
13.88888889,13.88888889,0.67,14.49,10,9.982,1023.3,0
10.31111111,10.31111111,0.95,2.9785,192,9.8371,1021.19,0
1.027777778,-1.905555556,0.92,9.4024,321,7.8729,1026.14,0
15.60555556,15.60555556,0.87,7.9856,239,15.8263,1007.29,0
18.88888889,18.88888889,0.61,8.05,50,11.27,1007.8,0
